"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun May 07 17:08:24 GMT 2023","Sun May 07 17:08:26 GMT 2023","2383","","com.codecool.vizsgaremek.functions.NewDataEntryTest","","com.codecool.vizsgaremek.functions.NewDataEntryTest","sendMessage","TC17 - Message sending test","Message sending throughout the contact form"
"passed","Sun May 07 17:07:58 GMT 2023","Sun May 07 17:07:59 GMT 2023","1778","","com.codecool.vizsgaremek.functions.DeleteDataTest","","com.codecool.vizsgaremek.functions.DeleteDataTest","performDeleteAccount","TC16 - Delete user account","Delete user account"
"passed","Sun May 07 17:08:02 GMT 2023","Sun May 07 17:08:04 GMT 2023","2288","","com.codecool.vizsgaremek.functions.GoingOverMultiplePageListTest","","com.codecool.vizsgaremek.functions.GoingOverMultiplePageListTest","collectAllProjectName","TC19 - Collect all projects","Going over multiple page list and collect project names"
"passed","Sun May 07 17:08:20 GMT 2023","Sun May 07 17:08:21 GMT 2023","664","","com.codecool.vizsgaremek.functions.TermsAndConditionsTest","","com.codecool.vizsgaremek.functions.TermsAndConditionsTest","displayTermsAndConditionsPopUp","TC02 - Terms and Conditions PopUp window is displayed","Terms and Conditions pop up window is displayed"
"passed","Sun May 07 17:07:45 GMT 2023","Sun May 07 17:07:48 GMT 2023","3369","","com.codecool.vizsgaremek.functions.DataModificationTest","","com.codecool.vizsgaremek.functions.DataModificationTest","editAccountTest","TC15 - Edit user account","Edit user account"
"passed","Sun May 07 17:08:29 GMT 2023","Sun May 07 17:08:30 GMT 2023","849","","com.codecool.vizsgaremek.functions.LoginAndLogoutTest","","com.codecool.vizsgaremek.functions.LoginAndLogoutTest","performLoginWithoutGivenPassword","TC10 - Login without password","Perform login with empty password input field"
"passed","Sun May 07 17:07:49 GMT 2023","Sun May 07 17:07:50 GMT 2023","1771","","com.codecool.vizsgaremek.functions.RegistrationTest","","com.codecool.vizsgaremek.functions.RegistrationTest","performRegistrationTest2","TC05 - New user registration with login","Perform Registration for new user and login with"
"passed","Sun May 07 17:08:21 GMT 2023","Sun May 07 17:08:22 GMT 2023","722","","com.codecool.vizsgaremek.functions.TermsAndConditionsTest","","com.codecool.vizsgaremek.functions.TermsAndConditionsTest","acceptTermsAndConditions","TC03 - Accept and Validate Terms and Conditions PopUp window","Accept Terms and Conditions"
"passed","Sun May 07 17:08:30 GMT 2023","Sun May 07 17:08:31 GMT 2023","859","","com.codecool.vizsgaremek.functions.LoginAndLogoutTest","","com.codecool.vizsgaremek.functions.LoginAndLogoutTest","performLoginWithWrongPassword","TC12 - Login with wrong password","Perform login with wrong password"
"passed","Sun May 07 17:08:26 GMT 2023","Sun May 07 17:08:27 GMT 2023","592","","com.codecool.vizsgaremek.functions.BasicTest","","com.codecool.vizsgaremek.functions.BasicTest","arriveCorrectUrl","TC01 - Arrive correct URL","Arrive at the correct URL"
"failed","Sun May 07 17:07:52 GMT 2023","Sun May 07 17:07:53 GMT 2023","1045","","com.codecool.vizsgaremek.functions.RegistrationTest","","com.codecool.vizsgaremek.functions.RegistrationTest","registrationWithEmptyInputFields","TC07 - New user registration without empty input fields","Perform Registration with empty input fields"
"passed","Sun May 07 17:08:09 GMT 2023","Sun May 07 17:08:10 GMT 2023","1154","","com.codecool.vizsgaremek.functions.SaveTest","","com.codecool.vizsgaremek.functions.SaveTest","saveDesignInspirationBlogToAFile","TC25 - Save Design Inspiration content","Save Design Inspiration content to a file"
"passed","Sun May 07 17:08:07 GMT 2023","Sun May 07 17:08:08 GMT 2023","1067","","com.codecool.vizsgaremek.functions.SaveTest","","com.codecool.vizsgaremek.functions.SaveTest","saveAboutRoxoContentToAFile","TC24 - Save Roxo content","Save Roxo content to a file"
"passed","Sun May 07 17:07:54 GMT 2023","Sun May 07 17:07:57 GMT 2023","2836","","com.codecool.vizsgaremek.functions.RegistrationTest","","com.codecool.vizsgaremek.functions.RegistrationTest","multipleRegistrationFromJsonFile","TC08 - Multiple registration from Json file","Perform multiple registration from Json file"
"passed","Sun May 07 17:08:27 GMT 2023","Sun May 07 17:08:28 GMT 2023","1156","","com.codecool.vizsgaremek.functions.LoginAndLogoutTest","","com.codecool.vizsgaremek.functions.LoginAndLogoutTest","performLogout","TC13 - Perform logout","Perform successful logout"
"passed","Sun May 07 17:08:08 GMT 2023","Sun May 07 17:08:09 GMT 2023","1174","","com.codecool.vizsgaremek.functions.SaveTest","","com.codecool.vizsgaremek.functions.SaveTest","saveKioTapeBrandPortfolioToAFile","TC26 - Save Kio Tape Brand content","Save Kio Tape Brand content to a file"
"failed","Sun May 07 17:08:22 GMT 2023","Sun May 07 17:08:24 GMT 2023","1672","","com.codecool.vizsgaremek.functions.NewDataEntryTest","","com.codecool.vizsgaremek.functions.NewDataEntryTest","sendMessageWithInvalidEmail","TC18 - Message sending test with invalid email","Message sending throughout the contact form with invalid email"
"passed","Sun May 07 17:08:01 GMT 2023","Sun May 07 17:08:02 GMT 2023","806","","com.codecool.vizsgaremek.functions.ListDataTest","","com.codecool.vizsgaremek.functions.ListDataTest","listExpertises","TC23 - List expertises","List expertises"
